xml,object_id,tier_1push,tier_hmax2,sr_1push,sr_hmax2,opener,setup,dead,blocked,tried
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00032/env.xml,obstacle_0_movable,med,easy,0.0632,0.5053,6,42,16,31,95
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00033/env.xml,obstacle_0_movable,med,easy,0.0522,0.7565,6,81,19,9,115
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00034/env.xml,obstacle_0_movable,med,easy,0.2,0.9474,19,71,1,4,95
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00035/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.0483,0,7,74,64,145
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00037/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.4,0,30,27,18,75
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00038/env.xml,obstacle_0_movable,hard,easy,0.024,0.704,3,85,31,6,125
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00040/env.xml,obstacle_0_movable,med,easy,0.1182,0.8636,13,82,13,2,110
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00041/env.xml,obstacle_0_movable,med,easy,0.1789,0.6842,17,48,0,30,95
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00043/env.xml,obstacle_0_movable,easy,easy,0.4,1.0,18,27,0,0,45
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00046/env.xml,obstacle_0_movable,med,easy,0.1143,0.8571,12,78,9,6,105
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00048/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.4667,0,42,44,4,90
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00050/env.xml,obstacle_0_movable,hard,easy,0.0276,0.3448,4,46,65,30,145
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00053/env.xml,obstacle_0_movable,med,easy,0.2933,0.88,22,44,0,9,75
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00054/env.xml,obstacle_0_movable,unsolvable,unsolvable,0.0,0.0,0,0,102,43,145
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00057/env.xml,obstacle_0_movable,med,easy,0.2316,0.8737,22,61,0,12,95
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00059/env.xml,obstacle_0_movable,med,easy,0.2533,0.72,19,35,0,21,75
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00060/env.xml,obstacle_0_movable,easy,easy,0.3152,0.9636,52,107,0,6,165
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00063/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.632,0,79,27,19,125
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00064/env.xml,obstacle_0_movable,med,med,0.0571,0.2857,2,8,15,10,35
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00065/env.xml,obstacle_0_movable,med,easy,0.1,0.89,10,79,5,6,100
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00066/env.xml,obstacle_0_movable,med,easy,0.0571,0.7714,6,75,14,10,105
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00067/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.2286,0,24,59,22,105
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00069/env.xml,obstacle_0_movable,med,easy,0.2941,0.9294,25,54,0,6,85
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00070/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.0533,0,8,108,34,150
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00071/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.0476,0,5,63,37,105
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00073/env.xml,obstacle_0_movable,med,easy,0.2571,0.8,18,38,0,14,70
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00075/env.xml,obstacle_0_movable,unsolvable,unsolvable,0.0,0.0,0,0,101,39,140
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00076/env.xml,obstacle_0_movable,med,easy,0.25,0.925,20,54,0,6,80
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_203/rb_00078/env.xml,obstacle_0_movable,med,easy,0.25,0.8,20,44,0,16,80
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00004/env.xml,obstacle_0_movable,hard,easy,0.0476,0.8,5,79,10,11,105
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00006/env.xml,obstacle_0_movable,easy,easy,0.3467,0.92,26,43,0,6,75
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00007/env.xml,obstacle_0_movable,easy,easy,0.3467,0.7733,26,32,0,17,75
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00009/env.xml,obstacle_0_movable,hard,easy,0.0091,0.4091,1,44,24,41,110
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00010/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.7895,0,75,8,12,95
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00012/env.xml,obstacle_0_movable,hard,easy,0.0222,0.4815,3,62,61,9,135
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00014/env.xml,obstacle_0_movable,hard,easy,0.0455,0.6091,5,62,4,39,110
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00017/env.xml,obstacle_0_movable,med,easy,0.0923,0.6615,6,37,5,17,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00018/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.0345,0,5,99,41,145
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00020/env.xml,obstacle_0_movable,hard,easy,0.0194,0.7226,3,109,20,23,155
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00024/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.2385,0,31,66,33,130
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00033/env.xml,obstacle_0_movable,med,easy,0.1625,0.7125,13,44,0,23,80
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00034/env.xml,obstacle_0_movable,med,easy,0.24,0.7467,18,38,0,19,75
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00036/env.xml,obstacle_0_movable,unsolvable,unsolvable,0.0,0.0,0,0,11,4,15
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00037/env.xml,obstacle_0_movable,med,easy,0.0769,0.6,5,34,11,15,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00040/env.xml,obstacle_0_movable,med,easy,0.1684,0.7158,16,52,0,27,95
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00042/env.xml,obstacle_0_movable,easy,easy,0.4462,0.8462,29,26,0,10,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00046/env.xml,obstacle_0_movable,med,easy,0.2533,0.6933,19,33,0,23,75
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00047/env.xml,obstacle_0_movable,med,easy,0.2133,0.7467,16,40,0,19,75
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00051/env.xml,obstacle_0_movable,easy,easy,0.32,0.86,16,27,0,7,50
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00058/env.xml,obstacle_0_movable,med,easy,0.1789,0.8105,17,60,0,18,95
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00059/env.xml,obstacle_0_movable,easy,easy,0.4286,0.8571,15,15,0,5,35
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00063/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.5455,0,60,41,9,110
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00066/env.xml,obstacle_0_movable,med,easy,0.2,0.6308,13,28,0,24,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00070/env.xml,obstacle_0_movable,hard,easy,0.0421,0.5158,4,45,25,21,95
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00071/env.xml,obstacle_0_movable,med,easy,0.1,0.8333,9,66,0,15,90
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00072/env.xml,obstacle_0_movable,med,easy,0.1,0.7,7,42,13,8,70
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_204/rb_00078/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.0667,0,1,0,14,15
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00002/env.xml,obstacle_0_movable,med,easy,0.0636,0.7273,7,73,22,8,110
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00004/env.xml,obstacle_0_movable,med,easy,0.0947,0.7684,9,64,0,22,95
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00006/env.xml,obstacle_0_movable,hard,easy,0.0118,0.7412,1,62,3,19,85
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00010/env.xml,obstacle_0_movable,easy,easy,0.3059,0.8706,26,48,0,11,85
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00011/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.5,0,10,8,2,20
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00012/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.5182,0,57,39,14,110
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00013/env.xml,obstacle_0_movable,med,easy,0.0522,0.6609,6,70,26,13,115
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00016/env.xml,obstacle_0_movable,med,easy,0.2,0.45,12,15,0,33,60
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00017/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.0211,0,2,65,28,95
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00018/env.xml,obstacle_0_movable,unsolvable,unsolvable,0.0,0.0,0,0,5,0,5
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00019/env.xml,obstacle_0_movable,med,easy,0.0522,0.5043,6,52,26,31,115
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00021/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.2273,0,25,24,61,110
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00022/env.xml,obstacle_0_movable,med,easy,0.1172,0.5034,17,56,61,11,145
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00023/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.269,0,39,106,0,145
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00024/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.7125,0,57,2,21,80
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00027/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.2667,0,28,61,16,105
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00032/env.xml,obstacle_0_movable,med,easy,0.1667,1.0,15,75,0,0,90
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00034/env.xml,obstacle_0_movable,med,easy,0.2133,0.6,16,29,0,30,75
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00043/env.xml,obstacle_0_movable,med,easy,0.12,0.82,6,35,9,0,50
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00045/env.xml,obstacle_0_movable,med,easy,0.1231,0.8923,8,50,0,7,65
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00048/env.xml,obstacle_0_movable,med,easy,0.2533,0.7333,19,36,0,20,75
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00050/env.xml,obstacle_0_movable,med,med,0.1,0.25,2,3,0,15,20
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00051/env.xml,obstacle_0_movable,med,easy,0.1857,0.8429,13,46,6,5,70
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00053/env.xml,obstacle_0_movable,med,easy,0.1867,0.7333,14,41,0,20,75
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00054/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.248,0,31,45,49,125
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00055/env.xml,obstacle_0_movable,easy,easy,0.3467,0.9467,26,45,0,4,75
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00056/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.5667,0,68,35,17,120
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00058/env.xml,obstacle_0_movable,hard,easy,0.019,0.3714,2,37,19,47,105
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00059/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.1895,0,18,64,13,95
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00061/env.xml,obstacle_0_movable,unsolvable,unsolvable,0.0,0.0,0,0,53,7,60
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00062/env.xml,obstacle_0_movable,hard,easy,0.0267,0.7333,2,53,0,20,75
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00063/env.xml,obstacle_0_movable,med,easy,0.1048,0.8857,11,82,4,8,105
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00064/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.0348,0,4,81,30,115
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00065/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.1714,0,12,58,0,70
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00069/env.xml,obstacle_0_movable,easy,easy,0.3067,0.6,23,22,0,30,75
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00071/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.24,0,6,7,12,25
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00073/env.xml,obstacle_0_movable,hard,easy,0.0118,0.6353,1,53,9,22,85
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00074/env.xml,obstacle_0_movable,med,easy,0.0875,0.65,7,45,1,27,80
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00075/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.1,0,1,0,9,10
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_205/rb_00077/env.xml,obstacle_0_movable,med,easy,0.0857,0.5286,6,31,9,24,70
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00001/env.xml,obstacle_0_movable,med,easy,0.05,0.35,3,18,16,23,60
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00002/env.xml,obstacle_0_movable,hard,easy,0.048,0.728,6,85,26,8,125
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00005/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.584,0,73,43,9,125
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00006/env.xml,obstacle_0_movable,easy,easy,0.3333,0.8333,20,30,0,10,60
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00009/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.0643,0,9,99,32,140
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00010/env.xml,obstacle_0_movable,med,easy,0.2267,0.6667,17,33,0,25,75
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00011/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.0214,0,3,99,38,140
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00012/env.xml,obstacle_0_movable,easy,easy,0.3556,0.8889,16,24,0,5,45
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00014/env.xml,obstacle_0_movable,med,easy,0.2286,0.7286,16,35,0,19,70
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00015/env.xml,obstacle_0_movable,unsolvable,unsolvable,0.0,0.0,0,0,55,25,80
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00017/env.xml,obstacle_0_movable,med,easy,0.2933,0.8667,22,43,0,10,75
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00018/env.xml,obstacle_0_movable,med,easy,0.1143,0.4571,8,24,10,28,70
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00020/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.08,0,8,60,32,100
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00023/env.xml,obstacle_0_movable,unsolvable,unsolvable,0.0,0.0,0,0,118,17,135
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00024/env.xml,obstacle_0_movable,easy,easy,0.3867,0.9867,29,45,0,1,75
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00027/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.0174,0,2,92,21,115
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00029/env.xml,obstacle_0_movable,med,easy,0.0667,0.8571,7,83,5,10,105
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00032/env.xml,obstacle_0_movable,med,easy,0.1667,0.9083,20,89,0,11,120
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00033/env.xml,obstacle_0_movable,med,easy,0.06,0.7867,9,109,30,2,150
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00037/env.xml,obstacle_0_movable,med,easy,0.2571,0.6429,18,27,0,25,70
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00038/env.xml,obstacle_0_movable,med,easy,0.1636,0.8818,18,79,3,10,110
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00041/env.xml,obstacle_0_movable,med,easy,0.16,1.0,8,42,0,0,50
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00042/env.xml,obstacle_0_movable,easy,easy,0.5778,1.0,26,19,0,0,45
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00046/env.xml,obstacle_0_movable,hard,easy,0.0261,0.6174,3,68,28,16,115
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00050/env.xml,obstacle_0_movable,hard,easy,0.0381,0.7048,4,70,11,20,105
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00053/env.xml,obstacle_0_movable,easy,easy,0.3,0.8,18,30,0,12,60
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00054/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.775,0,93,15,12,120
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00055/env.xml,obstacle_0_movable,hard,easy,0.02,0.5,2,48,25,25,100
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00058/env.xml,obstacle_0_movable,med,easy,0.2909,0.8545,16,31,0,8,55
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00064/env.xml,obstacle_0_movable,med,easy,0.0571,0.7714,6,75,6,18,105
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00066/env.xml,obstacle_0_movable,hard,med,0.0333,0.1667,1,4,10,15,30
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00067/env.xml,obstacle_0_movable,easy,easy,0.3833,0.85,23,28,0,9,60
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00068/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.0267,0,2,47,26,75
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00069/env.xml,obstacle_0_movable,med,easy,0.2667,0.8133,20,41,0,14,75
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00070/env.xml,obstacle_0_movable,med,easy,0.0571,0.6571,6,63,14,22,105
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00071/env.xml,obstacle_0_movable,hard,easy,0.0074,0.6963,1,93,35,6,135
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00072/env.xml,obstacle_0_movable,med,easy,0.0889,0.6667,8,52,0,30,90
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00075/env.xml,obstacle_0_movable,med,easy,0.0583,0.7083,7,78,20,15,120
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_206/rb_00079/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.0083,0,1,111,8,120
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_207/rb_00000/env.xml,obstacle_0_movable,hard,easy,0.0381,0.6095,4,60,0,41,105
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_207/rb_00002/env.xml,obstacle_0_movable,easy,easy,0.3778,0.8667,17,22,0,6,45
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_207/rb_00006/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.36,0,45,55,25,125
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_207/rb_00008/env.xml,obstacle_0_movable,easy,easy,0.32,0.84,8,13,0,4,25
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_207/rb_00010/env.xml,obstacle_0_movable,med,easy,0.2,0.8,3,9,0,3,15
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_207/rb_00011/env.xml,obstacle_0_movable,hard,easy,0.0455,0.6455,5,66,4,35,110
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_207/rb_00013/env.xml,obstacle_0_movable,hard,easy,0.0133,0.56,1,41,4,29,75
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_207/rb_00014/env.xml,obstacle_0_movable,med,easy,0.0545,0.5636,3,28,10,14,55
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_207/rb_00016/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.3286,0,23,25,22,70
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_207/rb_00019/env.xml,obstacle_0_movable,med,easy,0.1,0.7,3,18,4,5,30
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_207/rb_00021/env.xml,obstacle_0_movable,hard,easy,0.0364,0.7909,4,83,14,9,110
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_207/rb_00025/env.xml,obstacle_0_movable,unsolvable,unsolvable,0.0,0.0,0,0,0,10,10
/common/users/dm1487/scratch_namo/real_buildable/pool2/hard_207/rb_00026/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.0867,0,13,114,23,150
